10
22 67
29 30 31
79 94 35
74 94 31
51 71 16
1 69 3
5 50 33
22 61 52
55 94 96
39 71 16
11 49 19
5 57 32
27 70 50
56 86 52
12 33 11
58 88 32
32 68 15
2 70 12
20 97 72
42 80 72
57 96 16
32 43 73
17 46 84
37 91 24
23 37 96
22 75 49
16 95 67
26 38 99
18 81 26
13 35 39
62 95 46
46 81 92
49 88 87
76 91 63
80 97 52
46 63 25
30 39 6
20 54 72
7 85 29
6 40 70
87 91 28
53 77 18
38 81 92
4 38 70
42 77 73
57 59 22
56 95 60
27 69 68
10 89 19
4 13 4
7 79 15
3 98 52
57 67 80
10 97 59
33 35 77
34 84 11
57 87 89
17 60 60
10 92 23
51 75 57
67 94 70
79 96 25
21 44 38
96 98 87
38 61 57
22 78 19
38 69 54
6 94 88
34 98 8
6 30 92
42 76 84
9 19 15
77 88 9
37 47 77
71 85 30
7 84 78
3 25 11
5 88 79
23 97 30
22 82 12
44 89 30
82 98 38
37 86 39
72 77 91
22 50 73
47 51 11
9 70 85
5 70 44
35 43 63
43 94 97
55 70 25
55 60 30
28 32 12
16 26 73
79 82 54
3 59 58
13 61 91
14 27 33
23 31 100
62 72 38
7 66 74
64 84 81
54 85 55
86 94 56
37 39 100
7 18 39
53 57 76
16 64 35
33 97 75
69 94 52
9 64 65
60 92 22
1 74 62
35 36 67
8 25 26
6 75 37
21 52 7
4 86 71
23 76 5
92 97 17
78 83 10
22 94 53
45 98 72
83 95 88
3 86 42
12 35 35
16 29 67
11 86 92
3 37 68
25 66 46
31 91 70
35 82 4
63 89 63
28 82 52
11 74 71
16 36 13
9 56 73
43 64 33
4 80 80
23 65 17
73 89 69
11 14 79
58 91 25
47 68 23
19 55 3
20 76 96
25 35 39
17 21 43
20 53 5
4 77 14
16 33 75
41 51 8
34 45 93
21 39 26
10 57 73
16 51 13
77 92 12
24 38 64
18 98 38
2 56 24
21 26 60
46 85 98
32 82 39
22 41 45
1 68 57
22 95 43
12 95 65
34 75 49
54 77 59
41 90 68
32 75 65
75 90 31
81 98 75
93 97 43
24 94 31
51 78 63
59 96 13
15 31 90
22 40 82
7 37 98
19 73 31
26 88 61
27 96 5
56 60 22
61 98 61
3 62 26
66 69 49
52 64 99
27 83 97
52 91 62
71 72 71
58 82 88
5 73 17
9 34 43
23 56 70
38 76 65
40 92 54
48 98 27
75 82 15
16 59 39
55 75 72
85 86 80
14 17 11
23 80 13
28 77 2
52 65 4
49 91 55
3 28 96
11 38 59
35 73 14
9 88 42
20 39 77
30 60 16
53 58 60
14 58 53
32 65 26
70 74 38
13 52 75
3 24 86
10 91 4
45 52 75
36 61 87
62 77 97
40 78 28
37 49 44
27 40 68
15 19 16
55 57 86
14 33 27
66 74 55
5 21 93
10 78 88
17 49 71
5 16 23
39 60 2
3 11 25
34 72 18
12 91 93
88 91 57
8 74 92
18 19 7
5 27 69
34 91 13
51 83 98
18 78 40
33 74 93
76 77 36
92 95 3
62 80 95
54 80 58
84 98 36
17 30 34
28 80 84
6 70 45
14 63 61
49 98 37
23 43 98
61 78 82
27 82 73
74 82 50
44 64 15
17 43 29
5 8 65
53 94 71
9 28 60
80 87 1
43 63 87
13 73 22
45 80 9
72 80 27
16 84 83
3 55 3
70 75 75
44 50 57
41 55 94
7 12 97
1 53 83
7 70 49
23 40 56
37 44 67
12 15 34
73 78 84
17 47 74
66 80 24
9 80 48
8 58 8
8 17 7
8 56 79
28 34 99
1 65 19
30 78 12
78 80 12
9 46 79
44 45 64
42 72 58
36 59 88
14 91 16
22 71 39
72 83 10
70 85 75
62 94 76
18 35 95
50 79 80
24 50 11
45 69 61
73 86 89
22 24 81
63 70 49
83 96 27
22 37 88
21 78 3
23 28 40
11 72 70
24 56 37
40 94 81
8 26 67
31 51 5
10 77 15
39 50 54
68 84 50
6 91 3
57 70 30
16 98 48
12 18 27
24 41 3
5 66 2
49 60 64
59 64 43
17 61 31
61 71 31
44 85 26
12 62 21
24 44 59
3 72 16
29 43 26
12 69 10
45 60 71
3 45 12
14 44 88
79 97 28
33 75 82
36 78 4
49 72 97
39 52 72
39 42 27
57 89 80
9 33 91
26 78 51
56 73 4
58 74 26
20 51 12
32 53 54
2 84 67
74 98 87
61 65 89
74 83 34
16 56 29
61 79 86
52 97 66
50 61 83
43 96 100
13 56 28
19 93 64
30 65 67
12 34 43
58 73 79
41 72 63
66 92 83
60 96 68
31 78 16
35 77 44
91 94 69
16 81 40
45 72 55
23 55 66
66 75 78
47 84 55
13 98 78
4 85 15
56 57 87
42 60 75
25 43 48
49 77 61
7 55 54
49 57 27
57 78 81
1 10 44
43 66 71
40 59 75
57 92 14
35 94 79
33 66 12
87 97 46
6 7 44
3 60 52
40 82 74
68 82 40
2 43 61
24 43 6
42 61 53
24 93 16
70 77 11
28 69 21
10 31 57
7 38 91
63 85 91
32 55 3
6 35 92
42 98 64
9 32 16
20 34 65
30 34 68
25 84 21
11 96 66
17 54 20
9 81 7
15 63 69
15 49 14
43 88 96
61 86 9
52 62 78
10 14 100
25 88 33
13 69 36
9 83 86
21 87 28
21 79 98
35 80 83
19 32 80
36 51 83
53 67 91
45 76 67
75 86 17
1 23 46
75 94 61
20 56 75
77 78 7
6 26 25
50 87 85
6 38 29
59 81 46
28 33 6
89 95 48
21 57 88
47 91 60
42 87 82
20 24 90
52 55 93
31 83 96
40 47 83
26 58 35
22 86 26
73 93 26
24 60 4
33 85 11
30 90 59
40 75 24
45 91 98
17 88 9
12 89 75
35 39 13
67 91 97
20 30 14
32 77 33
67 93 45
45 46 98
46 48 99
35 71 32
32 64 38
44 70 4
5 17 61
31 69 93
48 84 100
5 54 76
14 79 53
45 54 34
5 32 44
43 85 65
55 74 67
12 64 14
25 51 23
69 87 67
11 62 29
10 83 2
34 94 76
41 79 75
66 67 99
24 25 4
17 41 100
20 25 74
8 72 75
76 78 19
43 59 43
83 87 21
1 59 70
11 17 45
11 95 35
19 37 1
32 88 65
16 18 23
6 45 55
18 23 92
12 46 86
6 59 7
39 41 78
60 61 29
41 77 57
58 80 68
24 54 70
20 33 83
19 29 50
76 89 59
70 84 60
38 96 85
29 74 50
43 69 49
2 30 32
39 45 82
18 53 10
22 59 66
17 70 10
24 64 8
40 41 56
12 36 15
19 20 10
86 92 17
87 89 48
5 19 55
20 62 53
30 59 12
45 66 23
15 34 33
91 92 29
41 50 14
61 81 91
21 55 41
3 88 32
10 88 82
49 89 98
11 68 58
3 80 63
7 35 21
31 45 10
13 53 31
48 62 7
40 84 59
70 89 55
11 80 84
26 39 74
50 75 82
1 48 3
27 57 81
1 56 1
37 63 93
15 27 64
39 44 13
32 47 98
33 37 90
10 41 89
31 96 83
61 83 7
40 90 76
37 52 1
29 98 17
42 55 73
3 82 77
4 79 61
87 88 61
48 53 95
41 97 6
17 18 81
29 78 51
12 66 98
28 75 1
69 93 90
34 50 61
76 86 42
55 90 6
18 83 68
65 75 37
30 38 37
37 75 74
25 74 43
69 85 75
7 27 22
46 60 16
37 38 55
70 71 63
2 74 71
3 74 92
5 55 62
84 94 81
23 85 80
43 51 17
2 6 38
15 30 78
29 91 58
6 54 28
9 58 15
41 47 43
9 29 85
54 68 81
49 90 35
11 73 6
51 95 91
33 48 78
3 79 71
17 97 80
51 98 83
15 47 57
36 42 4
28 70 66
41 56 31
56 77 80
34 76 27
89 97 77
56 78 75
5 93 91
51 93 76
31 94 60
79 88 46
47 69 17
86 89 57
19 21 63
20 64 100
77 85 44
3 9 11
13 33 55
18 84
8 18 80
9 15 42
11 14 33
9 11 77
4 11 37
5 12 92
4 17 62
6 14 90
3 9 1
3 16 53
1 10 58
11 16 60
17 18 10
4 16 83
15 16 28
3 11 4
14 15 30
4 5 48
11 13 74
11 17 20
2 9 67
1 18 43
3 13 44
3 17 91
2 10 50
8 16 50
12 17 55
5 8 10
6 10 62
1 17 44
7 13 19
11 18 55
9 13 92
5 14 51
6 8 34
7 8 28
2 8 83
2 13 17
2 4 80
2 5 64
7 11 66
8 10 24
9 14 20
1 9 87
8 9 85
4 15 7
5 10 94
6 7 1
13 15 96
14 17 43
5 7 22
2 18 85
9 12 28
10 12 62
2 15 23
5 11 36
1 12 38
12 13 55
7 17 51
2 14 2
13 17 55
1 5 70
5 17 8
6 16 33
14 16 89
5 6 73
7 10 100
1 3 95
6 18 41
10 16 1
4 7 14
15 18 89
1 14 1
3 10 54
11 15 57
9 18 87
12 14 95
10 11 41
3 15 72
13 18 79
9 17 37
6 11 12
2 12 44
3 8 54
38 597
18 27 21
5 36 10
8 16 56
9 21 67
20 26 41
4 33 48
5 23 57
18 20 37
3 4 63
15 23 97
27 34 63
24 32 68
16 31 35
23 32 46
14 37 27
18 33 22
7 31 82
20 21 12
4 28 54
2 23 29
1 25 6
22 31 86
23 34 97
13 33 69
6 37 33
4 14 78
19 31 18
18 19 21
36 38 41
15 18 27
9 18 94
6 32 4
3 18 8
8 14 3
3 14 20
20 22 61
17 31 5
5 7 75
5 9 87
1 4 86
4 15 84
14 24 6
6 34 50
2 3 35
16 22 71
2 9 63
3 23 79
14 31 40
21 32 11
11 31 59
18 22 14
11 17 100
14 18 22
10 11 8
29 34 5
24 27 49
4 22 18
9 34 86
15 22 71
14 22 31
22 25 43
6 21 78
21 26 48
18 31 75
2 35 26
25 34 22
28 33 7
10 32 54
18 30 31
17 20 86
12 35 94
3 9 53
9 17 71
25 32 99
2 11 56
2 30 6
6 15 67
4 30 71
17 36 62
1 38 41
19 27 38
5 32 79
15 29 95
1 27 47
24 34 9
28 29 99
14 27 35
16 32 89
24 31 65
28 34 57
1 14 74
17 30 1
20 29 46
12 28 66
28 36 24
3 21 95
8 29 100
7 21 60
30 33 3
15 20 60
1 9 78
7 25 68
10 22 26
5 21 81
5 11 68
24 36 27
9 35 86
30 34 27
4 10 19
3 16 9
11 18 97
25 38 55
6 19 68
26 37 22
3 22 87
20 32 56
9 15 97
9 37 19
2 5 36
13 35 16
12 25 42
23 29 40
11 27 75
7 14 63
2 37 48
12 23 70
3 24 14
32 35 31
14 28 98
5 12 46
16 26 86
13 38 52
21 23 94
23 24 99
8 11 54
26 30 62
1 17 87
2 4 29
27 35 27
8 37 93
15 26 97
9 20 21
18 21 67
13 20 65
1 5 48
20 33 78
15 32 71
6 14 93
7 9 32
5 30 44
6 16 12
24 33 14
1 19 41
3 30 78
26 34 80
5 15 3
5 25 44
8 13 68
12 36 10
17 33 95
24 38 63
6 13 52
20 31 49
2 21 36
11 19 94
3 8 49
1 11 19
1 3 11
15 27 27
6 33 53
11 16 97
17 18 9
2 38 60
24 29 83
9 27 55
20 35 67
10 28 2
13 24 60
21 25 38
16 33 51
12 20 25
25 26 79
11 35 92
9 12 62
23 31 73
11 13 47
13 15 15
7 22 70
7 12 69
21 37 91
13 28 74
13 30 27
4 21 2
14 21 3
26 27 5
1 33 50
22 35 55
11 26 52
7 29 97
15 36 59
16 34 92
12 14 21
31 38 100
23 26 24
2 10 1
14 30 42
11 15 93
18 24 64
14 29 29
27 38 81
11 36 89
16 35 83
5 38 14
3 17 53
22 32 5
26 32 14
2 13 27
5 20 61
9 36 32
27 33 86
17 28 98
14 19 84
4 12 38
11 20 75
10 26 53
2 31 54
7 26 19
12 16 25
8 30 83
4 32 80
3 33 70
12 19 6
13 37 82
14 35 48
14 32 13
7 11 62
10 25 34
21 22 23
29 32 68
17 37 13
25 33 56
30 35 11
11 22 100
8 24 30
21 33 35
1 15 84
3 36 17
26 33 94
15 38 43
2 7 73
3 6 46
2 8 24
30 32 72
26 28 34
3 11 27
37 38 89
7 15 75
16 36 91
10 29 47
2 19 99
31 36 1
4 26 15
7 33 45
3 35 44
9 22 35
16 17 88
7 36 94
6 18 72
6 28 43
9 29 39
21 35 79
8 32 30
11 23 90
15 35 53
11 29 5
13 14 57
8 31 94
13 26 3
12 13 18
17 26 68
13 17 21
1 34 50
8 27 47
4 17 31
10 37 91
2 33 43
18 29 46
3 25 100
13 27 13
15 34 96
1 31 72
12 22 56
10 12 64
4 19 98
8 9 72
12 17 99
26 38 33
6 29 73
4 34 36
14 25 41
24 30 41
3 32 45
11 34 45
11 33 40
35 37 26
14 26 72
4 29 24
2 27 93
16 25 35
12 37 69
15 30 73
19 29 64
17 27 73
12 15 25
21 34 51
12 30 51
7 37 35
11 28 85
15 37 33
23 37 81
23 33 66
30 31 60
5 24 9
14 17 46
10 16 9
8 33 49
11 30 54
3 29 78
10 23 39
9 25 69
8 26 94
18 36 25
10 19 33
5 16 62
21 31 90
28 35 59
12 21 13
7 16 60
18 38 23
1 2 22
4 18 12
28 38 79
9 24 85
12 33 97
6 36 50
11 21 21
16 28 37
7 38 77
27 28 73
29 35 46
4 16 35
8 25 30
7 35 11
22 33 93
9 16 86
35 38 99
1 13 19
34 38 6
4 11 81
6 12 52
10 35 88
30 37 28
22 34 69
3 38 45
15 21 10
5 26 91
18 34 47
12 32 22
11 32 29
1 28 82
2 18 64
6 38 75
13 21 9
27 32 21
9 11 18
2 36 83
29 36 7
19 37 19
16 38 66
6 27 14
2 29 86
33 36 92
3 10 5
2 24 100
3 27 7
24 26 16
17 34 58
25 31 45
1 29 3
20 28 93
10 34 15
2 12 68
12 29 4
11 37 82
3 12 71
6 8 33
4 37 89
22 38 59
18 26 70
10 17 90
18 35 61
15 31 67
30 36 74
18 25 84
20 23 55
5 22 91
20 30 61
14 20 31
18 37 90
9 32 10
2 15 69
25 29 70
21 38 94
10 30 60
8 22 18
17 23 66
1 30 100
8 19 69
22 36 78
15 19 2
10 33 97
13 29 35
29 38 79
32 34 68
13 34 54
36 37 14
12 34 42
14 23 41
10 14 94
9 28 30
3 5 2
9 10 97
1 20 84
5 13 18
7 28 7
27 31 36
19 33 93
6 22 99
23 25 93
5 31 3
1 7 55
10 36 71
20 25 66
25 35 66
1 6 4
4 5 24
16 23 53
10 21 96
14 33 68
16 27 10
21 30 77
1 32 78
23 27 13
21 36 92
12 18 30
31 35 89
34 35 69
19 28 43
4 23 43
16 24 55
6 24 4
19 26 56
3 28 70
16 19 19
17 38 4
23 35 3
1 21 43
9 38 50
5 14 60
7 32 94
15 25 78
17 29 65
6 20 71
4 9 41
3 31 68
8 15 66
8 34 18
20 36 14
31 32 46
21 24 12
12 38 29
17 25 36
19 21 63
17 21 99
1 24 67
12 27 11
7 10 21
26 35 34
5 27 21
7 24 10
7 23 91
4 35 54
1 37 47
25 30 24
6 30 49
31 37 87
5 37 51
28 30 66
4 13 52
5 34 31
5 29 98
5 17 35
4 20 81
14 34 76
4 6 77
8 28 94
27 36 97
14 36 21
5 35 48
29 33 29
32 37 43
29 30 21
4 8 56
25 36 27
3 19 27
4 36 97
22 28 33
4 27 45
6 35 4
26 29 90
16 18 29
32 38 75
2 14 58
19 22 87
2 20 17
10 20 73
20 24 85
34 36 13
35 36 23
22 27 55
8 36 84
23 28 13
6 26 96
33 37 77
4 31 13
11 25 10
33 34 52
8 35 25
20 27 61
2 25 89
31 34 96
8 38 30
9 26 78
19 34 88
31 33 45
22 29 17
9 14 95
1 36 41
6 10 44
29 37 38
3 13 29
8 10 27
10 24 66
16 30 6
19 32 97
6 17 70
11 24 67
33 38 50
15 28 40
7 34 35
2 22 49
8 18 44
28 37 78
22 37 86
18 28 59
3 7 61
22 26 50
20 38 69
7 17 92
1 23 34
14 16 7
10 27 89
27 30 31
13 23 56
24 28 42
5 19 69
15 17 28
13 18 12
19 23 35
5 18 85
11 14 82
6 11 32
21 29 13
18 32 68
13 32 51
2 26 25
9 19 81
3 20 9
19 24 24
13 16 74
20 37 46
6 7 58
19 35 53
10 31 72
3 34 81
23 30 61
2 34 19
96 4334
32 68 96
5 9 35
14 39 95
54 90 12
3 12 17
18 81 64
10 90 12
33 43 84
69 78 82
35 86 14
68 89 94
58 93 61
6 60 53
12 33 31
1 84 93
23 27 62
59 93 21
68 96 52
4 73 69
13 55 18
75 76 38
33 40 74
5 37 49
48 78 23
50 56 44
29 54 28
41 73 72
1 33 95
59 83 86
61 87 84
29 93 78
10 58 82
60 74 56
51 64 76
27 46 4
22 85 5
18 82 88
89 92 10
11 70 38
21 32 38
22 41 93
46 47 7
53 55 39
78 89 33
51 68 91
54 58 100
44 50 24
52 57 87
85 92 58
56 73 3
52 60 29
26 34 86
39 85 98
62 75 71
47 71 4
11 69 44
22 58 43
25 47 67
18 89 39
40 71 97
23 52 37
2 37 2
45 68 77
40 78 56
21 62 81
17 34 96
16 64 99
64 85 86
23 76 41
5 74 40
59 95 78
53 75 43
18 21 44
13 56 52
67 88 65
3 18 26
5 20 54
6 16 61
18 29 58
32 56 46
21 95 34
24 51 95
9 16 27
20 35 77
39 59 85
39 45 68
10 56 63
60 73 35
20 91 34
42 65 45
37 57 90
55 74 47
32 85 41
27 86 98
76 91 38
44 65 58
71 72 63
83 89 16
16 17 67
29 59 25
23 95 12
53 56 17
37 80 77
2 23 78
71 88 16
55 68 96
1 32 64
64 95 98
19 55 20
20 86 95
60 64 70
37 75 65
40 59 47
13 65 21
5 78 70
41 58 36
42 49 30
27 41 9
8 23 74
22 34 15
60 82 15
2 96 81
76 80 58
6 41 16
29 36 90
34 50 32
61 94 27
4 57 38
45 55 74
18 57 72
17 52 47
8 59 30
85 86 30
53 90 51
1 61 12
32 47 2
67 91 89
57 89 6
85 94 40
56 61 42
51 88 51
64 77 21
10 41 53
1 80 1
16 89 45
22 43 10
58 65 5
42 62 12
57 62 62
33 83 48
82 91 81
8 32 36
31 61 90
6 83 26
41 75 95
2 34 43
30 40 65
24 48 32
30 69 46
38 85 80
31 46 18
27 72 86
55 65 99
77 95 91
6 26 12
22 81 7
27 44 45
62 93 73
40 45 45
17 37 30
49 51 43
58 61 44
44 82 5
31 38 94
52 90 37
41 95 66
1 29 22
10 87 96
35 73 74
32 33 95
42 87 98
14 50 29
3 41 34
37 83 61
47 73 38
28 65 56
1 4 50
8 40 85
32 95 18
36 89 76
37 81 85
25 87 94
54 65 54
61 80 57
79 87 38
54 84 27
62 80 72
76 87 29
67 96 7
28 90 48
64 84 11
20 70 75
26 42 90
34 83 77
20 63 33
13 83 61
80 91 22
9 18 68
29 95 64
17 42 26
18 94 17
61 68 25
16 24 88
35 96 79
11 42 84
19 50 47
37 44 41
3 21 16
73 84 47
59 75 8
27 57 40
35 87 43
11 96 39
46 85 57
18 26 13
72 84 64
85 87 88
28 47 48
24 79 12
59 91 64
50 65 29
67 87 57
8 19 77
35 70 51
12 78 42
35 52 77
7 72 5
10 63 59
43 59 81
52 88 59
53 87 40
8 89 61
73 89 66
48 64 56
72 83 25
82 86 89
15 90 6
48 71 46
28 66 77
17 56 40
19 47 73
28 88 34
2 33 16
70 85 29
12 15 77
30 96 26
4 54 55
43 46 28
7 35 96
57 93 59
27 68 3
40 65 43
7 42 93
64 68 100
2 17 71
7 16 89
62 84 28
5 22 72
71 93 28
11 76 21
9 55 53
9 40 54
13 20 8
18 54 35
15 66 44
64 73 81
11 92 42
13 63 44
21 44 20
22 52 76
60 61 23
39 44 63
47 74 38
30 72 49
16 79 53
19 92 12
18 86 37
13 41 4
53 93 92
45 58 23
59 73 2
60 70 3
62 85 90
51 62 9
32 53 91
22 54 83
35 85 45
30 93 4
9 95 18
22 78 58
1 34 16
27 96 7
14 41 20
35 72 29
89 94 24
11 12 3
5 95 51
31 64 88
10 24 65
48 60 86
11 56 74
12 41 93
45 74 20
4 80 89
7 33 85
15 95 96
54 91 28
23 86 62
21 85 91
45 65 79
62 72 66
17 31 83
89 91 49
75 92 43
3 84 31
8 21 9
6 91 66
50 77 16
4 31 6
23 71 29
4 46 98
43 88 9
64 81 68
25 44 55
5 47 9
9 92 48
81 95 25
7 96 61
45 80 61
4 41 1
91 96 5
58 75 45
37 94 59
72 94 34
58 79 18
11 26 8
65 77 30
15 51 41
20 67 57
28 33 87
35 65 18
18 28 11
62 76 52
3 87 66
55 91 34
44 86 76
23 65 85
60 84 49
19 85 82
20 41 21
91 93 78
28 60 98
43 75 84
44 54 40
66 91 31
39 95 53
24 50 74
61 78 29
70 84 75
53 64 100
82 85 87
66 89 13
5 16 60
71 81 92
69 84 65
45 96 19
19 96 29
32 38 10
31 92 20
39 71 37
9 49 13
15 72 43
17 38 10
7 34 59
48 84 97
41 88 41
59 92 15
55 81 28
13 45 79
17 36 41
45 61 3
18 43 45
44 90 85
16 37 21
12 89 23
30 67 55
16 76 11
16 51 65
9 59 73
50 68 6
25 55 34
11 18 47
25 62 79
14 15 2
16 71 75
47 83 67
84 87 91
63 78 78
12 87 65
67 80 42
14 77 19
30 80 65
8 11 72
25 34 38
34 71 55
30 83 56
8 47 68
50 95 69
71 90 3
37 55 88
41 77 39
3 64 36
5 13 59
16 46 81
19 83 47
3 50 2
39 88 26
53 82 32
5 44 79
19 70 41
28 59 18
4 94 62
15 36 24
67 94 55
95 96 16
8 73 63
10 89 77
33 64 82
23 33 98
45 81 76
21 93 75
49 87 83
19 71 78
4 34 65
10 43 90
10 40 89
58 68 13
10 15 25
39 81 57
6 76 15
12 70 83
44 75 39
25 77 5
42 64 54
18 58 50
56 58 71
35 95 76
22 93 63
1 64 71
48 81 38
1 31 35
26 84 7
22 31 61
52 59 26
62 89 23
2 14 34
40 69 17
32 49 91
2 39 30
28 32 66
22 69 54
39 54 43
94 96 82
39 61 30
9 87 36
25 56 77
6 39 85
6 30 83
20 49 91
17 69 19
44 88 16
65 82 90
40 57 44
8 14 64
27 81 72
36 75 91
9 47 75
84 86 58
19 32 42
12 28 77
37 58 77
38 60 50
22 57 77
22 80 17
11 37 21
12 44 80
27 48 94
17 30 76
42 72 64
38 42 76
39 77 1
51 71 84
31 83 85
22 88 97
53 76 28
44 81 15
46 83 95
31 44 7
37 89 75
19 58 53
41 54 76
11 55 22
82 92 54
10 14 88
54 63 78
63 66 56
42 45 8
53 77 93
19 59 23
25 33 82
65 85 53
34 39 7
14 45 93
2 20 55
21 92 29
21 54 73
25 85 85
38 39 32
1 85 16
8 48 10
26 55 30
4 11 38
34 68 79
39 86 21
47 68 60
32 51 46
37 62 87
70 75 66
69 82 85
21 80 50
18 44 9
15 55 56
27 34 23
37 40 10
44 46 65
36 42 76
51 66 22
31 84 75
83 92 72
86 95 10
49 78 79
13 58 79
47 79 18
24 82 64
63 91 40
7 21 59
23 45 12
89 96 11
30 46 78
37 52 80
18 36 56
51 80 98
62 83 73
17 21 2
4 15 51
8 75 64
45 75 86
24 40 98
24 90 26
50 86 20
59 70 27
8 90 59
85 93 50
49 89 62
82 83 82
6 44 45
29 53 50
55 80 76
53 95 28
14 35 63
5 91 59
15 85 85
66 86 33
17 48 32
77 81 47
1 25 81
14 48 89
18 19 63
6 86 86
69 93 20
5 53 56
19 74 80
73 79 91
29 46 9
28 39 89
81 89 84
23 25 46
30 53 72
13 62 8
23 87 21
4 84 2
35 61 41
91 94 15
33 62 76
76 84 22
18 35 17
17 50 99
7 68 40
56 71 27
40 83 14
50 64 14
1 89 86
6 9 12
58 81 53
53 67 97
73 94 7
29 91 84
74 96 8
68 82 79
25 48 51
16 58 95
69 74 90
72 82 31
36 53 36
9 85 51
49 93 94
27 53 21
49 66 5
73 95 90
33 37 39
39 74 40
9 76 89
67 86 59
24 28 34
13 39 54
66 95 38
58 74 8
11 81 2
85 96 95
40 87 14
36 40 56
3 28 15
8 50 22
71 96 10
18 38 65
74 86 98
77 85 54
23 36 70
15 73 83
84 96 38
53 68 89
13 47 97
36 80 75
37 87 20
51 85 60
14 81 65
55 83 12
40 53 79
9 90 9
57 74 72
4 62 51
40 42 70
42 70 58
29 75 60
76 89 87
30 59 92
7 54 15
51 83 11
85 91 73
56 79 40
14 59 98
23 79 19
18 92 47
56 70 56
14 82 71
63 76 86
70 95 40
26 41 96
49 56 10
9 30 46
35 36 22
17 33 90
33 35 68
68 88 85
51 87 52
25 94 48
41 56 23
8 12 51
35 64 3
40 73 53
8 17 90
3 77 71
36 65 43
44 85 49
13 44 15
4 64 82
26 30 36
30 35 61
31 47 83
33 90 7
10 84 9
23 66 84
60 79 44
50 96 66
17 27 58
62 74 59
72 90 31
7 87 92
51 81 58
13 32 89
72 73 60
4 39 95
26 70 33
21 22 59
26 38 42
33 75 19
11 63 6
65 87 93
13 48 82
20 36 6
69 79 17
47 96 88
22 73 22
55 56 16
3 88 60
21 96 15
41 92 45
7 84 3
2 92 31
49 71 7
36 76 14
8 58 24
31 77 56
21 82 94
38 96 56
32 59 77
1 50 12
70 73 82
20 87 15
8 41 90
11 44 13
12 50 36
78 96 79
7 45 16
3 23 69
38 61 40
52 82 81
16 47 69
64 89 88
40 76 60
19 93 19
34 60 26
25 37 45
19 66 74
13 90 73
2 62 56
30 62 16
29 81 37
20 94 5
2 76 39
7 49 96
50 87 19
60 65 99
13 33 75
61 79 9
16 66 33
2 49 61
2 30 13
26 95 92
38 56 65
12 36 60
4 91 45
44 45 45
18 45 47
22 47 50
1 83 97
10 27 61
51 92 58
42 93 34
3 79 16
21 71 51
58 69 66
53 60 73
33 57 76
30 41 34
17 61 76
50 93 68
29 35 50
26 50 24
18 70 55
41 46 48
13 81 14
38 72 95
33 92 67
48 83 23
54 79 53
10 60 96
42 47 28
15 67 32
24 43 42
11 46 57
51 82 65
36 77 10
29 66 58
2 12 82
4 10 64
55 96 96
1 57 10
37 60 40
20 44 80
36 67 19
64 67 29
32 93 60
2 60 5
34 59 65
16 55 65
19 41 72
33 44 65
20 45 31
20 89 66
74 90 9
17 86 45
55 88 79
1 7 36
7 88 24
60 85 14
51 67 3
45 94 28
2 81 60
46 62 81
8 79 34
49 54 28
50 51 91
33 81 56
8 49 6
14 73 46
27 66 98
28 96 77
1 36 91
62 86 79
35 41 2
11 15 1
45 59 80
35 89 33
15 74 39
76 81 93
67 82 39
2 58 82
36 56 36
36 71 72
45 86 50
55 89 88
54 76 37
49 86 92
30 76 85
43 55 61
75 83 45
60 96 58
10 88 82
13 35 42
5 90 15
26 77 18
38 40 40
3 47 43
7 73 52
53 80 96
14 88 33
14 60 48
6 47 61
8 77 84
6 65 57
65 93 9
39 60 92
11 39 47
55 78 60
48 63 68
6 80 46
2 15 38
21 28 5
80 93 31
20 73 85
31 87 50
31 53 50
54 82 63
19 31 37
62 82 5
49 91 41
48 94 20
6 38 6
74 76 15
25 26 47
52 80 62
60 95 96
15 49 1
29 88 12
68 70 27
16 69 93
36 58 18
22 60 83
24 76 94
60 81 40
8 57 6
34 47 17
3 26 34
19 94 78
9 36 26
15 65 55
18 20 15
6 31 64
37 56 66
22 27 39
6 54 47
14 90 2
32 72 23
3 20 16
52 67 81
3 91 44
72 79 97
26 69 25
26 93 37
33 87 12
32 60 14
12 20 35
10 51 8
71 75 21
37 54 67
30 56 42
54 95 70
21 35 27
16 28 13
46 69 46
11 58 100
1 11 56
17 54 82
26 90 94
58 89 83
12 54 27
18 24 22
39 79 29
4 53 24
10 54 26
28 72 86
18 60 96
4 25 3
88 96 19
12 69 87
30 79 22
12 31 46
19 28 87
36 88 98
76 83 39
31 65 51
18 78 5
30 91 72
23 72 14
73 87 19
19 69 33
7 12 9
47 54 17
5 79 77
5 66 74
64 78 91
15 25 94
10 52 63
2 25 19
2 51 46
59 80 71
5 88 23
32 52 60
83 87 19
27 84 41
3 75 66
60 86 10
38 41 36
4 66 47
15 37 49
68 74 18
68 95 6
7 24 89
79 91 50
62 65 91
29 33 5
43 77 67
7 52 26
28 34 39
84 88 37
3 16 99
49 50 11
57 77 3
11 13 16
17 77 66
50 78 9
21 36 50
91 95 4
2 10 3
30 36 29
2 70 69
4 18 80
14 66 1
36 45 100
1 24 58
22 25 41
17 45 27
13 75 15
64 76 43
75 91 56
4 23 42
25 58 36
19 87 87
25 53 1
38 87 68
32 82 57
16 83 4
57 84 41
19 43 71
64 71 40
11 67 70
17 85 38
31 51 21
4 88 70
26 79 55
2 48 2
