10
85 3297
44 45 85
2 47 12
36 50 39
49 54 63
30 33 94
4 46 51
36 62 47
2 43 2
19 55 7
44 57 56
20 41 41
7 37 81
35 40 54
1 22 57
13 55 20
20 58 18
50 58 33
18 33 87
31 45 14
39 40 29
16 57 29
28 38 91
52 61 63
11 42 38
14 56 46
26 52 77
36 38 51
17 40 45
13 25 64
32 62 76
46 62 9
7 33 16
11 35 68
1 41 70
20 50 12
58 60 51
11 16 1
36 53 7
45 46 66
24 31 74
27 35 99
20 49 3
22 59 64
13 39 85
30 58 64
14 28 58
12 56 64
14 52 12
2 4 19
3 49 29
2 40 22
11 47 82
46 53 70
33 54 94
18 42 81
21 28 72
4 48 36
54 61 58
51 56 17
15 29 17
3 57 78
7 40 70
33 41 38
7 15 28
22 61 97
15 37 70
37 62 68
42 59 69
5 52 32
45 53 50
51 61 4
11 33 22
51 52 35
57 60 71
55 61 86
7 43 73
4 47 21
19 21 56
41 53 68
7 58 84
33 35 92
15 52 27
33 48 2
8 23 32
45 56 80
9 58 69
12 46 46
28 60 58
4 38 65
19 32 7
39 55 88
9 46 36
14 58 67
1 32 9
3 54 35
16 42 44
14 34 97
52 58 74
31 47 30
11 41 78
17 52 38
37 41 92
4 21 81
23 55 52
17 37 99
16 20 35
27 32 82
9 27 88
4 36 43
12 48 90
17 33 90
9 31 84
32 57 96
27 44 73
20 48 14
4 45 32
17 46 75
34 37 6
18 56 52
4 39 37
18 24 12
6 51 62
18 28 33
42 47 9
30 48 58
7 42 93
13 42 48
1 11 28
30 54 81
22 33 8
31 48 60
24 47 95
6 33 83
21 58 87
3 29 18
46 56 92
16 59 58
16 49 36
56 61 20
27 61 43
30 62 46
49 62 73
25 51 14
5 30 99
16 52 41
12 52 19
19 54 78
33 51 1
50 62 37
50 52 98
24 40 60
17 51 48
1 36 69
28 44 24
35 58 28
20 36 77
14 40 78
16 62 40
54 58 63
5 23 85
11 59 68
12 39 35
12 28 50
33 37 79
2 54 35
39 42 38
42 58 6
5 17 67
43 59 57
6 27 52
7 18 52
23 44 53
5 44 48
12 17 9
8 61 57
34 53 20
24 60 93
2 6 69
14 41 73
18 36 63
16 22 18
3 30 93
19 22 54
20 34 4
6 20 22
3 47 25
11 19 61
6 46 89
26 30 64
6 25 74
24 37 37
43 51 69
18 32 4
8 55 76
26 49 82
3 31 75
6 41 95
9 14 47
4 17 8
21 36 67
15 34 66
36 40 10
5 40 18
18 29 3
35 61 3
8 28 5
26 59 15
32 51 24
22 36 78
32 56 73
12 50 22
4 59 78
1 28 59
7 49 69
27 41 43
17 54 8
48 54 1
41 51 59
1 56 67
1 26 55
20 59 92
40 42 59
29 62 93
29 54 20
31 62 49
23 24 27
41 56 33
41 45 57
48 53 86
24 34 63
21 30 75
35 36 27
17 30 52
10 48 70
25 54 91
21 57 22
43 58 88
10 62 73
6 17 8
29 42 7
30 37 46
15 28 3
26 29 87
6 18 50
16 34 87
44 53 39
18 59 45
43 49 6
23 34 55
4 35 91
9 20 46
17 50 40
17 25 97
60 61 46
35 59 21
20 40 2
40 45 40
4 9 64
5 43 14
9 56 70
44 54 71
24 55 13
24 32 83
3 24 22
40 53 74
5 13 14
37 44 54
36 49 2
6 11 33
32 61 80
4 44 57
4 34 58
11 57 44
3 18 17
30 35 12
12 47 33
25 43 58
35 55 24
29 34 34
46 48 81
29 37 51
42 48 98
12 26 45
37 60 49
41 60 99
17 22 100
24 48 37
26 58 32
49 56 15
37 61 13
46 52 69
30 43 92
9 28 4
49 55 23
10 31 51
23 39 60
2 26 98
20 45 21
24 35 79
1 3 89
50 59 23
31 44 61
14 54 69
10 30 96
4 41 49
45 59 28
12 37 51
33 53 29
37 49 62
21 39 30
14 62 35
41 59 44
8 11 9
35 42 38
27 42 52
9 15 61
23 57 85
10 37 96
32 52 71
6 16 85
12 30 69
43 45 53
24 39 83
6 29 34
16 45 39
12 43 13
2 20 64
5 16 93
1 52 34
2 24 7
16 35 71
9 37 4
4 49 60
39 41 48
20 53 25
7 12 8
17 39 9
1 53 46
11 15 79
4 10 31
2 25 3
41 46 64
13 36 76
19 47 37
39 58 89
24 33 20
38 43 32
25 38 92
28 59 69
25 36 77
50 56 69
31 32 89
28 62 90
34 59 42
10 28 58
12 35 88
16 33 74
9 57 44
21 34 26
14 37 77
3 5 62
3 62 95
23 61 27
19 46 91
48 59 44
17 44 82
29 31 17
8 15 8
5 48 13
10 60 8
26 47 48
22 37 40
26 53 58
13 44 35
48 60 84
26 31 17
4 61 61
11 55 84
7 22 61
3 61 67
2 49 62
22 48 11
47 57 73
27 62 38
12 62 74
3 33 64
5 37 6
40 57 83
47 62 36
36 37 11
22 35 35
16 56 10
24 44 86
28 48 38
12 41 14
20 47 31
8 54 97
17 62 30
44 48 99
22 26 42
2 42 10
22 40 95
8 48 75
12 22 58
6 24 78
13 43 81
16 50 48
37 55 47
38 50 3
4 32 100
2 51 6
14 33 77
9 26 10
46 51 74
23 36 37
34 57 40
24 25 78
14 53 19
29 53 88
43 61 89
9 50 61
27 28 49
6 40 3
44 52 33
18 39 41
54 59 69
23 33 9
29 35 56
35 49 100
1 17 3
11 28 35
9 22 27
37 51 98
7 31 98
7 24 35
18 30 69
29 36 56
18 61 71
8 29 70
6 31 13
37 48 83
16 46 60
2 52 39
10 35 26
33 40 31
8 43 82
2 39 48
20 46 52
17 19 1
4 43 71
41 62 33
23 59 63
45 61 55
5 47 13
35 46 41
54 60 70
33 44 75
23 28 30
11 12 96
46 57 78
19 60 82
2 12 1
5 32 32
33 61 52
35 57 94
20 35 56
1 57 78
14 32 6
30 52 56
9 52 17
29 52 100
46 58 87
2 19 68
10 49 70
15 42 41
27 50 31
23 50 80
36 48 45
2 41 39
8 44 73
6 37 34
19 44 99
48 56 36
41 55 74
2 5 24
32 60 57
25 60 78
38 60 24
16 32 87
35 53 19
9 16 69
15 59 96
11 30 53
44 58 5
5 11 7
18 37 60
23 51 6
10 61 1
35 62 21
1 40 76
15 58 63
34 60 35
11 45 31
35 51 47
22 51 67
46 55 31
39 59 20
8 25 58
14 55 20
12 27 54
48 61 54
22 54 5
18 45 95
8 47 88
22 30 70
35 41 95
6 56 31
8 22 32
12 16 29
6 54 3
33 39 7
7 57 28
24 50 53
34 46 35
2 31 90
6 55 43
8 36 16
14 21 32
11 27 65
23 27 80
45 49 64
29 56 6
2 61 4
8 16 51
15 22 9
2 53 47
17 58 59
12 61 93
38 52 37
32 59 75
19 30 52
6 32 34
25 35 9
18 34 78
30 42 36
3 41 79
40 61 63
7 14 83
32 44 97
37 56 62
18 46 13
43 54 38
17 43 50
18 23 48
8 13 84
5 41 93
20 31 96
50 57 33
13 40 41
4 62 80
7 20 97
38 45 76
20 56 77
20 24 42
12 57 58
55 58 49
6 30 15
3 14 29
16 53 87
27 53 59
6 13 48
21 49 52
51 57 38
18 38 82
15 46 25
10 46 3
5 35 42
16 58 43
20 33 45
10 22 64
15 25 41
34 48 43
10 26 6
47 52 24
1 13 48
35 50 71
14 42 31
52 55 37
27 52 39
5 7 15
25 32 1
36 46 95
3 55 60
12 36 52
37 39 24
3 9 40
53 62 31
26 38 28
39 61 35
16 44 75
27 37 36
35 60 90
6 48 14
13 32 53
18 49 47
1 39 46
11 26 17
42 61 5
31 50 23
16 39 38
3 21 71
13 57 70
30 40 69
22 42 37
15 50 37
37 57 88
30 34 86
19 40 52
50 60 19
17 24 95
33 38 73
4 29 30
15 26 45
5 46 35
14 19 44
41 49 33
4 5 63
10 21 17
4 20 5
42 57 4
26 28 46
1 43 19
1 59 35
26 37 19
3 39 69
11 36 83
43 57 76
25 46 7
3 4 54
1 4 77
23 52 28
17 55 29
27 39 90
30 31 84
31 59 85
3 51 9
45 58 38
15 44 32
32 43 35
28 52 98
22 28 42
59 61 54
50 55 61
13 47 18
1 27 26
11 37 16
12 49 100
20 32 71
25 57 52
6 9 5
20 57 81
21 62 86
15 36 63
16 31 78
38 56 71
15 49 17
19 48 35
24 30 63
24 28 99
45 57 99
20 43 59
22 60 74
40 60 54
5 56 9
8 26 8
9 43 65
16 54 80
43 48 83
8 52 100
18 27 52
43 55 48
19 39 12
44 56 13
19 45 63
19 56 85
18 51 52
15 23 46
47 56 62
29 40 15
2 13 4
26 35 69
15 55 5
53 58 85
14 51 64
1 18 75
43 53 51
20 30 2
22 55 62
10 18 53
13 22 41
40 58 41
60 62 16
15 60 35
15 20 81
8 9 31
8 59 53
7 47 92
28 30 24
5 27 18
35 54 45
14 61 19
13 58 73
10 40 74
3 22 44
16 36 26
53 61 4
26 34 72
30 57 21
23 43 52
13 46 88
53 54 85
4 33 7
5 60 79
54 56 20
30 45 7
28 49 50
33 42 36
26 55 6
4 50 76
31 53 27
5 51 99
33 47 29
41 47 30
52 54 66
20 61 30
47 53 40
31 34 2
16 25 39
44 51 12
45 47 48
4 54 14
11 39 40
24 57 98
4 40 70
44 47 5
4 31 13
24 49 36
1 2 84
29 39 40
18 44 77
23 60 77
1 24 37
10 27 1
16 60 52
7 59 85
2 62 24
14 45 46
23 38 34
43 46 45
18 55 47
1 50 69
29 45 20
25 58 65
27 58 80
9 48 51
52 53 94
13 19 99
20 39 69
6 7 27
29 60 23
42 55 76
50 54 47
14 59 8
12 59 7
10 32 35
15 48 72
55 59 66
39 52 51
3 27 56
8 39 64
13 61 37
34 40 26
15 51 69
11 40 97
4 12 74
39 48 73
11 48 70
28 50 71
13 17 47
8 46 83
49 59 33
5 10 47
47 49 1
13 38 47
25 34 92
28 61 46
42 62 95
13 45 23
8 49 14
13 16 61
3 8 95
37 54 49
26 40 67
5 31 54
23 46 11
8 56 87
15 39 25
7 48 59
14 16 75
4 58 40
4 16 22
9 61 66
19 51 66
33 34 90
3 58 34
23 31 11
17 20 5
4 56 14
12 14 93
8 40 11
7 19 1
19 31 23
12 44 18
25 53 20
22 39 89
52 60 72
10 24 86
7 45 45
32 46 88
23 40 42
56 59 81
29 50 25
17 32 19
15 53 44
28 58 64
6 14 44
21 23 88
29 43 14
22 56 5
3 11 93
11 49 64
15 62 82
37 40 54
9 47 96
6 28 99
37 45 17
40 46 74
29 33 28
23 252
11 17 25
13 16 66
22 23 44
2 20 1
3 19 17
12 15 35
1 19 89
2 5 71
8 12 10
7 18 2
7 15 95
13 17 12
3 20 92
7 11 24
10 21 63
3 7 80
2 3 17
20 23 79
7 13 4
12 13 88
4 19 67
3 13 16
10 20 88
18 23 34
8 15 50
9 14 69
9 13 27
2 21 81
9 11 89
11 16 11
6 10 6
7 8 50
10 16 55
17 18 45
6 21 33
6 20 44
8 21 17
11 12 29
5 14 48
20 21 57
13 19 99
16 19 59
8 20 24
2 17 80
9 16 39
3 11 84
3 4 93
11 23 25
6 15 49
14 22 3
13 22 75
4 12 56
4 14 52
12 22 26
9 21 80
19 22 33
3 23 79
6 14 65
1 5 97
1 12 70
16 23 8
4 13 49
15 23 9
7 10 68
2 6 29
14 23 11
3 9 74
6 9 65
14 21 66
1 13 16
3 12 25
9 23 5
3 15 78
4 5 72
5 8 61
9 10 66
14 19 72
15 17 46
1 20 17
4 17 28
5 15 7
5 13 61
15 21 60
7 14 13
20 22 11
6 17 60
18 20 89
6 12 14
15 18 21
4 20 87
10 19 11
1 23 33
1 9 61
16 22 66
5 9 100
8 16 32
10 17 53
1 22 64
8 10 52
5 21 34
8 23 9
5 10 77
12 21 93
8 13 54
4 23 83
14 17 49
4 11 68
6 16 91
11 14 98
10 12 60
12 14 18
3 10 74
8 18 34
13 23 100
9 19 91
9 15 42
3 22 29
4 16 41
7 21 8
4 8 73
7 20 59
11 21 5
2 11 57
12 23 73
6 23 7
17 21 48
9 20 13
1 21 68
4 10 25
9 22 7
13 14 65
3 6 62
6 11 8
10 15 76
14 16 37
1 2 76
3 17 4
1 16 5
2 7 87
19 20 30
16 20 34
10 11 54
7 12 81
2 22 87
12 19 100
11 19 78
7 22 97
8 19 36
18 22 61
6 22 52
3 5 100
9 18 17
11 15 72
8 17 36
2 19 50
19 23 89
15 16 6
1 8 61
4 9 86
4 21 82
1 7 74
10 23 54
9 17 27
11 13 20
3 16 16
14 20 18
11 18 76
1 10 83
21 22 47
5 16 91
4 7 96
13 15 42
1 6 50
8 22 71
5 6 71
4 18 49
13 18 76
7 23 19
15 19 84
4 6 38
13 20 22
2 12 47
18 21 10
2 15 59
5 18 45
4 15 36
5 22 40
3 21 53
10 14 86
14 15 57
2 14 4
19 21 80
21 23 27
2 10 64
7 17 31
6 7 81
12 16 78
12 17 67
5 11 93
7 16 79
18 19 39
3 8 22
5 20 6
5 7 85
7 19 92
8 9 34
5 12 4
10 22 52
1 3 47
2 23 90
7 9 77
17 22 6
3 14 96
3 18 67
9 12 58
1 14 32
1 11 14
17 23 37
1 17 64
16 18 23
5 23 42
11 20 71
16 17 47
5 19 69
2 4 39
8 11 45
1 4 78
15 20 16
15 22 2
10 18 48
2 16 53
17 19 50
2 18 87
4 22 85
14 18 44
6 13 55
12 18 75
17 20 61
2 8 4
5 17 9
6 18 71
10 13 32
11 22 54
16 21 59
6 19 62
8 14 81
2 13 9
12 20 75
2 9 67
6 8 17
13 21 57
1 18 48
13 40
6 9 33
5 6 76
7 13 40
5 9 64
2 4 21
6 13 68
5 10 33
1 13 84
4 10 25
11 12 49
6 7 48
3 5 15
5 12 66
2 6 54
2 13 42
5 11 35
5 8 31
4 6 35
1 8 90
5 7 45
1 11 91
9 10 11
4 9 35
3 12 35
1 12 92
3 11 51
10 11 11
1 10 4
1 5 24
3 6 4
3 9 29
4 8 90
9 12 78
11 13 24
4 5 72
12 13 37
4 11 25
3 13 88
4 7 39
9 13 69
94 1894
7 37 68
27 76 97
43 80 95
46 79 86
66 88 95
7 72 81
8 73 4
33 71 33
7 78 22
32 58 47
63 77 76
26 57 30
15 61 18
74 84 77
4 70 44
8 16 7
30 88 88
8 63 66
34 67 32
10 20 26
75 94 21
33 79 19
81 83 3
32 77 65
9 14 34
66 71 77
19 38 47
65 86 84
5 65 59
67 83 52
10 48 88
56 76 36
59 65 73
15 41 9
39 63 16
30 63 4
39 46 22
31 68 81
15 69 75
39 41 24
12 26 22
54 58 35
33 44 51
5 77 92
55 61 3
10 33 16
47 50 59
63 74 52
24 56 44
41 74 71
2 24 46
1 46 43
78 85 91
29 85 49
78 84 6
21 69 7
78 82 65
4 90 15
20 84 83
36 42 10
68 91 58
19 79 61
62 68 4
70 74 72
59 77 16
54 94 36
19 47 51
73 93 93
10 50 39
27 94 1
52 70 63
27 91 6
45 73 28
16 42 67
13 16 36
17 43 49
36 88 21
61 93 49
54 91 67
7 71 31
25 59 16
20 53 75
47 59 78
31 92 61
55 94 49
56 63 57
68 79 37
14 48 58
19 23 54
9 38 75
5 22 5
59 84 69
30 84 5
14 91 61
7 13 99
57 92 26
47 69 83
24 94 70
1 52 59
34 80 49
14 39 40
44 76 83
49 93 61
17 61 54
72 79 11
10 38 8
6 33 62
3 53 93
21 42 13
12 57 94
14 68 12
18 33 32
49 63 100
8 17 21
51 54 67
28 42 3
7 47 28
39 83 5
39 49 61
24 44 99
11 41 75
14 69 25
26 87 98
60 94 79
33 55 61
39 57 43
27 59 91
47 82 3
16 83 39
31 66 60
4 72 89
39 45 74
88 89 46
16 89 74
27 45 45
28 91 6
8 48 6
13 63 92
37 84 91
33 80 37
13 90 50
78 87 90
4 30 94
6 60 59
60 88 21
2 78 20
24 88 37
3 11 1
22 66 40
35 70 46
1 87 26
44 46 53
39 80 71
2 91 18
17 52 78
9 69 19
8 40 26
34 47 51
58 72 62
22 85 20
12 34 81
77 85 1
57 89 71
22 35 8
8 87 59
67 85 30
30 66 36
9 33 21
35 68 25
41 66 68
14 88 57
10 85 86
16 50 100
72 86 10
45 94 23
11 14 52
5 89 81
20 77 71
49 88 42
30 64 37
42 94 84
4 10 60
1 38 92
17 60 56
32 74 12
1 2 25
36 62 23
81 85 38
25 61 76
4 40 89
42 59 49
53 81 69
44 83 36
19 69 87
36 57 53
28 76 24
86 88 53
24 34 63
62 78 14
17 53 2
3 84 78
22 25 7
40 77 51
81 94 92
85 94 94
64 78 58
21 80 93
5 79 89
1 84 26
49 61 96
32 40 54
43 44 62
2 34 66
27 49 26
46 77 78
38 81 6
53 66 48
42 49 74
35 42 49
36 66 44
7 81 13
32 75 2
5 93 53
11 43 93
35 57 93
26 52 29
25 72 84
71 74 11
7 10 50
15 21 91
42 58 5
7 68 85
41 63 4
42 46 80
58 60 56
6 12 45
17 82 72
19 32 4
18 72 45
2 55 23
11 37 80
42 47 91
30 87 72
30 92 50
2 46 87
52 88 69
48 82 76
9 45 46
42 60 32
67 88 89
37 88 89
26 85 44
13 57 81
7 43 20
9 84 83
76 80 23
70 77 55
50 55 94
38 44 12
11 61 83
51 87 98
44 80 57
20 81 42
1 86 30
32 60 86
57 84 3
41 67 43
46 94 78
70 85 93
49 55 28
4 25 86
2 60 98
33 70 65
20 31 77
24 30 88
15 50 48
27 43 79
44 74 44
4 84 42
4 18 34
21 83 37
38 77 82
19 59 50
23 59 62
59 75 26
35 55 66
13 23 96
25 27 38
30 44 14
31 72 25
18 59 41
39 79 79
51 79 81
16 59 32
80 85 17
11 16 71
38 74 11
66 75 34
23 92 13
14 46 24
15 66 89
16 31 71
37 67 50
45 46 40
3 22 24
58 63 8
35 78 8
37 89 82
41 60 40
53 87 5
22 93 18
22 87 83
43 81 67
21 37 100
9 59 6
43 94 57
20 23 25
17 40 94
11 32 74
25 29 53
6 93 55
40 46 61
15 68 54
51 82 18
65 84 49
43 91 83
40 47 45
22 30 81
24 26 29
5 71 82
22 40 97
57 88 61
38 62 72
37 48 59
12 91 30
23 25 3
16 79 37
17 32 10
12 44 82
11 51 70
7 30 99
12 72 15
85 90 32
34 79 29
39 81 82
18 63 76
38 65 90
40 70 25
23 84 28
58 84 20
41 86 86
19 71 61
69 73 58
64 71 90
10 64 71
61 76 20
35 44 90
11 74 82
60 87 36
53 91 45
1 5 84
9 21 80
56 92 9
36 39 84
62 83 97
15 31 99
5 85 10
12 46 91
60 79 40
25 62 56
39 82 8
39 94 6
20 51 41
20 70 74
6 87 25
30 41 71
19 41 32
12 14 16
39 50 17
39 59 70
7 82 66
36 64 44
34 93 55
29 76 67
63 70 59
32 44 39
11 71 11
16 61 63
10 72 100
19 49 89
27 54 78
23 29 48
43 59 63
28 73 38
70 82 39
24 27 78
59 79 70
82 90 26
24 35 81
35 62 89
19 89 13
36 68 70
43 73 2
2 26 40
28 50 60
18 93 8
7 90 95
1 83 18
86 91 48
2 86 11
51 86 12
9 70 72
36 47 50
65 88 55
17 42 96
81 82 34
3 5 21
11 34 68
13 49 72
27 41 80
24 36 42
28 53 51
48 70 84
54 92 61
20 86 4
64 74 78
33 64 20
10 63 14
51 77 83
30 70 49
71 81 48
31 56 51
66 85 65
61 90 77
65 85 12
5 25 1
31 81 74
16 49 14
56 61 97
42 53 35
61 65 76
84 91 84
14 93 36
28 43 39
13 55 94
3 58 43
71 72 25
13 65 36
60 86 80
65 78 50
10 53 46
20 64 66
39 44 32
41 43 18
47 76 7
25 26 91
35 53 8
37 81 29
36 85 41
37 58 20
57 73 40
65 66 100
9 77 65
12 33 85
78 83 55
45 77 49
33 93 63
53 62 43
1 71 49
27 63 8
11 55 33
9 81 18
26 73 38
46 68 91
70 80 21
13 94 57
13 32 11
2 3 37
51 93 37
15 64 13
23 46 70
28 89 31
39 87 65
37 54 34
31 46 60
40 93 93
21 32 27
10 34 57
15 59 97
9 11 38
13 39 85
6 63 8
70 79 4
90 91 33
23 77 41
23 58 58
32 82 82
2 50 18
20 57 47
50 80 25
20 80 31
4 87 29
16 60 57
67 86 36
24 54 18
2 41 98
14 73 99
17 81 13
25 66 49
11 91 38
30 76 62
54 83 29
58 68 94
60 82 44
61 83 39
23 81 80
29 53 54
33 38 59
7 84 9
24 31 85
42 50 34
12 18 69
19 40 86
28 46 76
39 62 96
9 16 68
15 42 55
81 93 88
10 37 51
12 48 10
5 76 32
20 65 41
27 86 91
15 17 35
51 53 55
8 70 50
13 44 27
29 47 30
66 79 32
34 71 73
42 70 85
18 29 95
26 33 34
38 51 18
2 40 27
14 45 41
77 79 12
63 92 88
43 46 67
21 67 37
51 58 28
35 93 83
65 77 15
7 83 81
36 51 38
17 88 13
22 50 88
1 68 98
15 35 85
70 90 58
2 85 25
33 77 73
21 82 10
5 33 43
63 84 6
10 32 98
65 83 24
40 66 77
76 90 35
19 91 73
32 71 44
55 77 39
5 9 43
13 68 97
60 75 27
18 38 15
10 70 36
44 67 22
2 28 3
29 37 98
14 79 67
14 65 23
20 63 76
9 88 36
3 33 64
32 94 17
46 74 55
8 25 20
1 33 86
57 67 26
70 88 9
73 86 79
25 35 86
8 60 23
37 61 4
69 75 81
18 54 5
43 71 48
28 83 89
22 52 15
23 57 46
37 68 3
8 43 96
46 65 81
25 45 86
17 28 35
16 47 32
34 60 40
6 89 55
63 69 34
40 94 32
22 73 90
59 70 76
65 87 63
15 39 47
48 92 91
32 92 62
5 63 38
38 41 92
53 79 76
54 75 79
34 62 32
17 87 89
28 74 51
33 67 44
72 82 22
18 69 13
26 75 30
31 44 51
59 93 39
8 41 37
14 49 79
10 92 100
4 93 40
15 51 21
62 80 98
36 86 73
55 89 34
13 56 80
7 94 10
33 65 14
16 34 92
32 67 23
13 30 46
82 86 54
59 89 5
26 39 83
37 85 21
14 31 80
24 53 43
22 31 97
27 28 37
4 55 11
46 49 69
81 88 79
9 78 37
37 83 21
45 85 44
71 83 72
37 71 50
12 62 3
15 73 95
43 93 81
5 80 70
41 68 25
7 19 22
71 76 33
8 31 46
34 43 18
18 27 20
22 46 23
21 23 48
75 84 79
39 71 32
47 60 64
22 37 12
16 70 95
16 76 98
31 84 69
63 81 67
28 94 77
61 85 56
67 69 19
33 46 3
31 93 46
34 57 67
54 64 77
31 52 36
39 47 1
6 46 29
44 55 14
57 79 55
21 49 83
12 64 2
37 72 45
21 46 84
73 77 58
51 66 86
15 46 22
25 42 11
11 39 98
3 18 47
12 67 48
19 65 93
2 15 4
5 42 52
37 50 7
8 39 37
4 20 40
2 14 76
35 85 1
52 93 67
79 83 86
12 49 28
3 88 63
71 73 30
45 84 68
66 94 99
3 38 46
38 69 60
44 90 26
4 89 12
62 75 63
20 41 96
54 89 31
49 67 95
16 18 95
2 71 92
73 84 74
55 60 69
13 92 67
81 91 89
72 76 6
18 79 47
76 77 7
93 94 25
61 78 39
21 61 14
50 88 77
9 75 29
1 78 91
8 71 10
15 62 10
1 10 43
15 91 76
30 59 55
47 52 34
78 86 20
26 28 72
3 60 2
51 64 8
44 94 44
11 27 75
28 47 91
19 50 76
36 48 1
7 70 7
63 73 94
23 48 96
9 35 51
12 50 8
33 84 46
43 88 6
33 91 73
15 44 15
25 92 14
41 82 23
8 86 71
60 70 95
40 57 33
52 80 84
55 62 14
1 55 92
56 68 3
62 65 68
6 83 4
24 84 63
14 21 9
43 55 33
62 82 49
9 18 27
39 93 39
44 89 47
13 28 96
24 60 71
9 83 91
14 59 61
23 42 48
3 71 60
29 83 72
5 14 99
21 85 94
62 88 71
32 85 11
25 87 64
65 75 86
64 84 38
45 61 85
13 80 63
27 79 69
24 33 3
22 54 20
4 75 31
7 33 11
10 93 55
66 93 86
44 47 55
55 84 41
55 90 86
15 16 44
39 92 56
72 91 57
47 71 51
65 73 63
46 76 26
36 78 15
70 89 31
13 48 34
40 69 49
74 90 64
19 44 13
71 90 88
26 36 53
23 87 74
60 92 71
29 72 61
82 92 36
73 85 35
87 91 63
62 91 89
53 64 7
23 64 60
43 87 43
57 63 6
58 92 78
58 90 65
1 34 56
6 35 44
7 14 10
43 82 29
85 89 4
17 41 48
35 41 39
12 81 38
8 94 77
25 32 68
60 63 88
75 83 69
51 88 55
2 73 60
12 47 22
43 67 90
41 71 82
16 51 58
3 50 24
8 11 5
66 67 40
13 53 63
78 81 68
46 89 5
87 90 6
6 9 51
34 65 19
9 74 38
74 76 73
40 55 80
44 69 33
25 75 62
11 72 69
41 93 65
27 69 78
24 73 41
68 71 23
39 55 27
6 57 30
69 81 40
14 70 26
67 93 42
7 29 21
23 24 71
12 93 36
65 71 79
68 86 4
2 16 46
18 58 62
8 15 33
10 86 83
68 72 2
10 78 72
6 21 18
86 87 16
2 5 12
32 93 28
52 90 23
64 87 77
9 76 99
6 30 55
62 72 2
41 46 11
50 77 31
88 94 87
6 18 81
24 39 38
16 22 28
14 63 60
39 77 91
41 50 17
54 71 85
11 75 60
24 51 48
23 60 84
15 57 25
34 49 78
24 71 17
31 89 86
53 78 64
10 94 42
42 65 58
5 53 39
2 20 54
72 78 16
16 54 73
15 45 83
56 62 21
27 53 71
1 28 29
6 14 5
27 50 59
13 88 31
16 80 13
5 13 99
13 54 80
55 83 55
2 9 66
29 56 95
16 44 58
54 62 45
24 48 58
24 92 39
32 50 33
21 45 99
5 6 89
61 62 87
56 69 85
29 78 97
25 39 87
3 13 18
51 56 65
41 57 30
22 90 33
17 72 97
34 94 100
11 21 66
26 41 67
25 54 2
25 44 82
23 53 69
66 77 28
8 82 96
11 40 12
57 91 13
25 82 24
6 94 3
25 28 61
87 94 66
66 84 74
5 44 53
11 85 33
51 91 57
4 77 35
16 28 56
6 55 60
54 76 81
50 56 40
10 75 76
10 39 53
8 65 58
33 94 83
11 77 57
24 42 58
26 82 31
49 51 97
18 28 34
24 87 47
3 21 12
2 21 7
10 28 46
78 79 11
23 75 35
12 31 64
64 65 44
78 89 55
14 42 14
48 94 62
14 67 53
5 81 20
4 81 5
28 57 14
13 81 93
39 86 32
32 42 93
8 76 81
45 83 39
58 61 14
89 93 25
7 75 48
58 59 66
37 79 91
13 38 14
65 68 97
29 63 20
20 33 29
37 75 20
18 51 9
18 91 4
6 70 10
10 21 66
65 92 22
24 61 88
17 36 58
21 92 24
58 75 35
3 14 67
35 49 19
15 75 58
57 75 25
44 66 61
23 35 34
20 26 85
41 84 11
12 88 42
37 46 46
4 32 60
27 92 73
24 68 20
82 91 65
4 67 14
27 52 75
12 23 7
56 67 8
45 72 10
69 82 91
11 69 41
44 64 53
2 64 11
57 74 25
21 64 23
9 89 5
47 57 63
17 91 43
55 87 58
30 68 89
56 82 67
42 44 32
18 21 34
9 26 7
9 23 88
19 52 80
79 82 1
42 73 100
4 15 99
29 66 28
13 61 38
3 79 40
42 71 78
44 48 41
3 68 85
16 40 94
9 27 84
19 29 17
19 90 53
48 93 72
66 89 59
28 40 36
8 37 2
34 36 73
13 50 68
27 37 91
38 59 46
38 92 91
51 70 10
46 50 29
47 80 47
28 54 30
3 15 29
13 72 81
40 64 28
26 44 78
33 83 18
21 27 46
38 75 18
49 71 1
9 86 78
27 51 55
32 66 43
53 89 98
56 81 50
42 76 99
25 46 12
13 78 39
53 56 83
34 85 79
32 62 41
14 66 19
80 89 24
67 79 32
2 4 74
35 84 99
26 76 70
38 63 36
44 78 41
7 55 47
54 73 94
19 83 51
1 80 29
58 91 64
85 93 55
14 80 48
72 84 80
90 92 16
39 54 57
29 32 48
2 19 40
35 94 44
9 93 38
23 78 91
11 23 19
24 80 55
70 91 4
1 32 74
6 24 76
86 94 1
2 31 35
36 90 41
70 92 77
26 45 68
35 38 18
26 58 42
48 58 34
55 78 90
11 59 42
35 67 92
18 26 72
41 78 8
2 79 27
25 71 31
25 40 47
46 57 82
5 8 57
70 84 36
54 81 85
8 34 45
81 86 54
51 80 3
25 91 46
19 82 40
39 72 50
62 76 86
17 19 63
46 67 69
22 38 16
46 51 77
9 73 57
49 70 54
56 87 58
34 82 19
49 54 24
39 76 17
20 66 10
24 74 72
5 10 82
48 63 13
6 72 63
35 87 74
52 75 66
17 48 32
23 93 82
84 85 60
41 65 97
61 89 28
37 65 41
42 52 52
27 35 31
43 85 85
37 41 76
18 48 42
42 74 38
43 75 13
17 29 79
72 88 90
